sampleId	popId	site	country	region	groupLabel	groupAge	flag	shapeA	colorA	latitude	longitude	callset	dataSource	age14C	ageHigh	ageLow	ageAverage	datingSource	coverage	sex	hgMT	gpAvg	ageRaw	clusterId	clusterIBDGlobal	clusterIBDFine	age
OBE3626-1	OBE3626-1	PAEI	France	WesternEurope	France_BronzeAge	Ancient	0	6	grey	48.46	7.48	sg.impute	Brunel_PNAS_2020	3505	3876	3651	3763.5	direct	0.260825426	XY	R1b	0.99277	NA	1.2.1.1.2.1.1	Eurasia_5000BP_200BP	1.2_EuropeNW_4000BP_500BP	3763.5
QUIN58	QUIN58	Quinquiris	France	WesternEurope	France_BronzeAge	Ancient	0	6	grey	43.3	1.96	sg.impute	Brunel_PNAS_2020	NA	4050	3150	3600	context	0.101902417	XY	H1ah	0.98435	NA	2.1.2.2.2.2.1	EuropeWCAsia_25000BP_300BP	2.1_Europe_4000BP_300BP	3600
QUIN234	QUIN234	Quinquiris	France	WesternEurope	France_BronzeAge	Ancient	0	6	grey	43.3	1.96	sg.impute	Brunel_PNAS_2020	NA	4050	3150	3600	context	0.120622268	XX	H3m	0.9858	NA	2.2.1.2.2.5	EuropeWCAsia_25000BP_300BP	2.2_EuropeSW_6000BP_3500BP	3600
RIX4	RIX4	Zac du Petit Prince	France	WesternEurope	France_BronzeAge	Ancient	0	6	grey	47.74	7.4	sg.impute	Brunel_PNAS_2020	3415	3700	3580	3640	direct	0.184382632	XX	K1a4a1a1	0.99046	NA	1.2.1.2.2.1.1.1	Eurasia_5000BP_200BP	1.2_Europe_4500BP_650BP	3640
RIX15	RIX15	Zac du Petit Prince	France	WesternEurope	France_BronzeAge	Ancient	0	6	grey	47.74	7.4	sg.impute	Brunel_PNAS_2020	NA	3650	3550	3600	context	0.159431965	XY	T2b19	0.98887	NA	1.2.1.2.2.1.1.7	Eurasia_5000BP_200BP	1.2_Europe_4500BP_650BP	3600
RIX2	RIX2	Zac du Petit Prince	France	WesternEurope	France_BronzeAge	Ancient	0	6	grey	47.74	7.4	sg.impute	Brunel_PNAS_2020	NA	3650	3550	3600	context	0.17003303	XY	T2c1d-152	0.98947	NA	2.1.2.2.2.1.7	EuropeWCAsia_25000BP_300BP	2.1_Europe_4000BP_300BP	3600
NIED	NIED	Innere Allmende	France	WesternEurope	France_BronzeAge	Ancient	0	6	grey	47.98	7.4	sg.impute	Brunel_PNAS_2020	NA	2864	2760	2812	context	0.111276644	XX	U5b2b	0.98502	NA	2.1.2.2.1.3.3	EuropeWCAsia_25000BP_300BP	2.1_Europe_4000BP_300BP	2812
NOR2B6	NOR2B6	Nordhouse	France	WesternEurope	France_IronAge_Hallstatt	Ancient	0	6	grey	48.45	7.67	sg.impute	Brunel_PNAS_2020	NA	2750	2650	2700	context	0.192164186	XX	K1a2a	0.99015	NA	2.1.2.2.2.1.1	EuropeWCAsia_25000BP_300BP	2.1_Europe_4000BP_300BP	2700
NOR3-15	NOR3-15	Nordhouse	France	WesternEurope	France_IronAge_Hallstatt	Ancient	0	6	grey	48.45	7.67	sg.impute	Brunel_PNAS_2020	NA	2750	2650	2700	context	0.106037403	XX	J1c2o	0.9846	NA	2.1.2.2.2.1.1	EuropeWCAsia_25000BP_300BP	2.1_Europe_4000BP_300BP	2700
NOR3-6	NOR3-6	Nordhouse	France	WesternEurope	France_IronAge_Hallstatt	Ancient	0	6	grey	48.45	7.67	sg.impute	Brunel_PNAS_2020	NA	2570	2450	2510	context	0.138236971	XX	H7d	0.98764	NA	1.2.1.2.1.3.3	Eurasia_5000BP_200BP	1.2_Europe_4500BP_650BP	2510
Jeb8	Jeb8	Jebsen Boden	France	WesternEurope	France_IronAge_Hallstatt	Ancient	0	6	grey	48.01	7.38	sg.impute	Brunel_PNAS_2020	NA	2550	2350	2450	context	0.112745924	XX	J1c8a	0.98506	NA	1.2.1.2.1.3.2	Eurasia_5000BP_200BP	1.2_Europe_4500BP_650BP	2450
PECH8	PECH8	Pech Maho	France	WesternEurope	France_IronAge_LaTene	Ancient	0	6	grey	43.05	2.96	sg.impute	Brunel_PNAS_2020	NA	2550	2250	2400	context	0.132784968	XY	J1c2m	0.98686	NA	2.1.2.2.2.2.1	EuropeWCAsia_25000BP_300BP	2.1_Europe_4000BP_300BP	2400
PT2	PT2	Oppidum du Plan de la Tour	France	WesternEurope	France_IronAge_LaTene	Ancient	0	6	grey	43.84	4.03	sg.impute	Brunel_PNAS_2020	NA	2400	2350	2375	context	0.107382204	XX	J1c1b1	0.9845	NA	2.1.2.2.1.1.3	EuropeWCAsia_25000BP_300BP	2.1_Europe_4000BP_300BP	2375
COL11	COL11	Jardin des Aubépines	France	WesternEurope	France_IronAge_LaTene	Ancient	0	6	grey	48.08	7.36	sg.impute	Brunel_PNAS_2020	NA	2310	2270	2290	context	0.114339834	XX	H2b	0.9859	NA	1.2.1.2.2.1.1.3	Eurasia_5000BP_200BP	1.2_Europe_4500BP_650BP	2290
COL153A	COL153A	Jardin des Aubépines	France	WesternEurope	France_IronAge_LaTene	Ancient	0	6	grey	48.08	7.36	sg.impute	Brunel_PNAS_2020	NA	2310	2270	2290	context	0.123718369	XX	K1a26	0.98582	NA	2.1.2.2.1.1.2	EuropeWCAsia_25000BP_300BP	2.1_Europe_4000BP_300BP	2290
ERS1164	ERS1164	Erstein Untergasse	France	WesternEurope	France_IronAge_LaTene	Ancient	0	6	grey	48.42	7.66	sg.impute	Brunel_PNAS_2020	NA	2350	2050	2200	context	0.167941989	XX	H2a2a1	0.98907	NA	1.2.1.2.2.1.1.1	Eurasia_5000BP_200BP	1.2_Europe_4500BP_650BP	2200
ERS86	ERS86	Erstein Untergasse	France	WesternEurope	France_IronAge_LaTene	Ancient	0	6	grey	48.42	7.66	sg.impute	Brunel_PNAS_2020	NA	2350	2050	2200	context	0.15570625	XX	HV0	0.98831	NA	2.1.2.2.1.3.1	EuropeWCAsia_25000BP_300BP	2.1_Europe_4000BP_300BP	2200
ERS88	ERS88	Erstein Untergasse	France	WesternEurope	France_IronAge_LaTene	Ancient	0	6	grey	48.42	7.66	sg.impute	Brunel_PNAS_2020	NA	2350	2050	2200	context	0.109149182	XX	U5a1g	0.98516	NA	2.1.2.2.1.3.1	EuropeWCAsia_25000BP_300BP	2.1_Europe_4000BP_300BP	2200
BES1248	BES1248	La Monédière	France	WesternEurope	France_IronAge_LaTene	Ancient	0	6	grey	43.36	3.43	sg.impute	Brunel_PNAS_2020	NA	2150	2000	2075	context	0.133118913	XY	J1c8a2	0.98668	NA	1.2.1.2.2.1.1.2	Eurasia_5000BP_200BP	1.2_Europe_4500BP_650BP	2075
ATT26	ATT26	Le Buissonnet	France	WesternEurope	France_IronAge_LaTene	Ancient	0	6	grey	49.41	3.05	sg.impute	Brunel_PNAS_2020	NA	2300	2150	2225	context	0.10502883	XX	H8	0.98482	NA	1.2.1.2.1.2.2.1	Eurasia_5000BP_200BP	1.2_Europe_4500BP_650BP	2225
BFM265	BFM265	le fond du Marais	France	WesternEurope	France_IronAge_LaTene	Ancient	0	6	grey	49.39	3.39	sg.impute	Brunel_PNAS_2020	NA	2200	2140	2170	context	0.183453711	XX	U2e1b2	0.9896	NA	1.2.1.2.1.2.2.1	Eurasia_5000BP_200BP	1.2_Europe_4500BP_650BP	2170
PEY163	PEY163	Le Peyrou	France	WesternEurope	France_IronAge_LaTene	Ancient	0	6	grey	43.31	3.48	sg.impute	Brunel_PNAS_2020	NA	2350	2150	2250	context	0.110917551	XY	W1g	0.9848	NA	2.1.2.2.2.1.4	EuropeWCAsia_25000BP_300BP	2.1_Europe_4000BP_300BP	2250
PEY53	PEY53	Le Peyrou	France	WesternEurope	France_IronAge_LaTene	Ancient	0	6	grey	43.31	3.48	sg.impute	Brunel_PNAS_2020	NA	2150	2100	2125	context	0.121249857	XX	J1c11a	0.98556	NA	2.1.2.2.2.2.2	EuropeWCAsia_25000BP_300BP	2.1_Europe_4000BP_300BP	2125
Cheddar_man	Cheddar_man	Gough’s Cave, Cheddar Gorge, Somerset, England	UK	WesternEurope	Britain_Mesolithic	Ancient	0	6	grey	51.28	-2.77	sg.impute	Brace_NatureEcologyEvolution_2019	9100	10420	10180	10300	direct	2.054202123	XY	NA	0.99652	NA	4.2.2.1.1.3	Europe_15000BP_4000BP	4.2_EuropeW_13500BP_8000BP	10300
BurnGround	BurnGround	Burn Ground, Gloucestershire, England	UK	WesternEurope	Britain_Neolithic	Ancient	0	6	grey	51.84	-1.85	sg.impute	Brace_NatureEcologyEvolution_2019	5023	5880	5660	5770	direct	0.410850116	XY	NA	0.99427	NA	2.2.2.1.2.3	EuropeWCAsia_25000BP_300BP	2.2_EuropeAtlantic_7000BP_5000BP	5770
Fussels_Lodge_1	Fussels_Lodge_1	Fussell's Lodge, Salisbury, England	UK	WesternEurope	Britain_Neolithic	Ancient	0	6	grey	51.09	-1.73	sg.impute	Brace_NatureEcologyEvolution_2019	NA	5705	5610	5657.5	context	0.73024687	XX	NA	0.99503	NA	2.2.2.1.2.7	EuropeWCAsia_25000BP_300BP	2.2_EuropeAtlantic_7000BP_5000BP	5657.5
Carsington_pasture_1	Carsington_pasture_1	Carsington Pasture Cave, Brassington, Derbyshire, England	UK	WesternEurope	Britain_Neolithic	Ancient	0	6	grey	53.08	-1.64	sg.impute	Brace_NatureEcologyEvolution_2019	4808	5606	5471	5538.5	direct	9.748563794	XY	NA	0.99779	NA	2.2.2.1.2.4	EuropeWCAsia_25000BP_300BP	2.2_EuropeAtlantic_7000BP_5000BP	5538.5
NEO847	NEO847	Hetty Peglers Tump	UK	WesternEurope	Britain_Neolithic	Ancient	0	6	black	51.7	-2.3	sg.impute	thisStudy	4767	5591	5334	5463	direct	1.777915755	XY	X2b4	0.99324	NA	2.2.2.1.2.8	EuropeWCAsia_25000BP_300BP	2.2_EuropeAtlantic_7000BP_5000BP	5463
mid001	mid001	Midhowe	UK	WesternEurope	Britain_Neolithic_Megalithic	Ancient	0	6	grey	59.13	-3.05	sg.impute	SanchezQuinto_PNAS_2019	4700	5580	5320	5450	direct	0.282625993	XY	H5+16311	0.98745	NA	2.2.2.2.1.4	EuropeWCAsia_25000BP_300BP	2.2_EuropeAtlantic_7000BP_5000BP	5450
mid002	mid002	Midhowe	UK	WesternEurope	Britain_Neolithic_Megalithic	Ancient	0	6	grey	57.75	-3.92	sg.impute	SanchezQuinto_PNAS_2019	4531	5310	5050	5180	direct	0.255787154	XY	K1a+195	0.98805	NA	2.2.2.2.1.5	EuropeWCAsia_25000BP_300BP	2.2_EuropeAtlantic_7000BP_5000BP	5180
Coldrum_1	Coldrum_1	Coldrum, Trottiscliffe, Kent, England	UK	WesternEurope	Britain_Neolithic	Ancient	0	6	grey	51.32	0.37	sg.impute	Brace_NatureEcologyEvolution_2019	NA	5930	4930	5430	context	0.547611201	XY	NA	0.99465	NA	2.2.2.1.2.5	EuropeWCAsia_25000BP_300BP	2.2_EuropeAtlantic_7000BP_5000BP	5430
Aveline_1	Aveline_1	Aveline’s Hole, Somerset, England	UK	WesternEurope	Britain_Neolithic	Ancient	0	6	grey	51.32	-2.75	sg.impute	Brace_NatureEcologyEvolution_2019	4809	5645	5334	5489.5	direct	0.782428624	XX	NA	0.99514	NA	2.2.2.1.2.1	EuropeWCAsia_25000BP_300BP	2.2_EuropeAtlantic_7000BP_5000BP	5489.5
Jubilee_cave	Jubilee_cave	Jubilee Cave, Yorkshire Dales, England	UK	WesternEurope	Britain_Neolithic	Ancient	0	6	grey	54.08	-2.27	sg.impute	Brace_NatureEcologyEvolution_2019	4766	5598	5327	5462.5	direct	0.116653425	XY	NA	0.98588	NA	2.2.2.1.1.1.3	EuropeWCAsia_25000BP_300BP	2.2_EuropeAtlantic_7000BP_5000BP	5462.5
Kelco_cave	Kelco_cave	Kelco Cave, England	UK	WesternEurope	Britain_Neolithic	Ancient	0	6	grey	54.07	-2.29	sg.impute	Brace_NatureEcologyEvolution_2019	4801	5600	5472	5536	direct	0.115486462	XY	NA	0.98553	NA	2.2.2.1.1.1.4	EuropeWCAsia_25000BP_300BP	2.2_EuropeAtlantic_7000BP_5000BP	5536
CaveHa3_1	CaveHa3_1	Cave Ha 3, Giggleswick Scar, Yorkshire Dales, England	UK	WesternEurope	Britain_Neolithic	Ancient	0	6	grey	54.07	-2.29	sg.impute	Brace_NatureEcologyEvolution_2019	4808	5465	5063	5264	direct	0.112689685	XY	NA	0.98467	NA	2.2.2.1.1.1.1	EuropeWCAsia_25000BP_300BP	2.2_EuropeAtlantic_7000BP_5000BP	5264
bal004	bal004	Balintore	UK	WesternEurope	Britain_Neolithic_Megalithic	Ancient	0	6	grey	57.77	-3.9	sg.impute	SanchezQuinto_PNAS_2019	4543	5320	5060	5190	direct	1.567910327	XX	H1	0.99463	NA	2.2.2.2.1.2	EuropeWCAsia_25000BP_300BP	2.2_EuropeAtlantic_7000BP_5000BP	5190
lai001	lai001	Lairo	UK	WesternEurope	Britain_Neolithic	Ancient	0	6	grey	59.13	-3.05	sg.impute	SanchezQuinto_PNAS_2019	4537	5310	5050	5180	direct	0.225980982	XY	U5b2	0.98834	NA	2.2.2.2.1.3	EuropeWCAsia_25000BP_300BP	2.2_EuropeAtlantic_7000BP_5000BP	5180
NEO627	NEO627	Banks tomb	UK	WesternEurope	Britain_Neolithic	Ancient	0	6	black	58.73	-2.94	sg.impute	thisStudy	4529	5290	4974	5132	direct	0.449522671	XY	U5b1c	0.99303	NA	2.2.2.2.2	EuropeWCAsia_25000BP_300BP	2.2_EuropeAtlantic_7000BP_5000BP	5132
NEO626	NEO626	Banks tomb	UK	WesternEurope	Britain_Neolithic	Ancient	0	6	black	58.73	-2.94	sg.impute	thisStudy	4570	5284	4879	5082	direct	0.371939052	XY	H1	0.98975	NA	2.2.2.2.1.1	EuropeWCAsia_25000BP_300BP	2.2_EuropeAtlantic_7000BP_5000BP	5082
NEO625	NEO625	Banks tomb	UK	WesternEurope	Britain_Neolithic	Ancient	1d_rel_NEO624	6	black	58.73	-2.94	sg.impute	thisStudy	4532	5281	4878	5080	direct	1.072083959	XY	U5b1c	0.99149	NA	NA	NA	NA	5080
NEO630	NEO630	Banks tomb	UK	WesternEurope	Britain_Neolithic	Ancient	0	6	black	58.73	-2.94	sg.impute	thisStudy	4364	4961	4834	4898	direct	0.211902615	XY	H67	0.98949	NA	2.2.2.1.1.1.6	EuropeWCAsia_25000BP_300BP	2.2_EuropeAtlantic_7000BP_5000BP	4898
NEO624	NEO624	Banks tomb	UK	WesternEurope	Britain_Neolithic	Ancient	0	6	black	58.73	-2.94	sg.impute	thisStudy	4368	4962	4832	4897	direct	2.099933966	XX	K1b1a1	0.99694	NA	2.2.2.2.2	EuropeWCAsia_25000BP_300BP	2.2_EuropeAtlantic_7000BP_5000BP	4897
NEO717	NEO717	Banks tomb	UK	WesternEurope	Britain_Neolithic	Ancient	0	6	black	58.73	-2.94	sg.impute	thisStudy	4378	4961	4825	4893	direct	0.481287489	XY	K1a+195	0.99366	NA	2.2.2.2.1.1	EuropeWCAsia_25000BP_300BP	2.2_EuropeAtlantic_7000BP_5000BP	4893
Embo_1	Embo_1	Embo, Sutherland, Scotland	UK	WesternEurope	Britain_Neolithic	Ancient	0	6	grey	57.91	-4	sg.impute	Brace_NatureEcologyEvolution_2019	NA	5450	4650	5050	context	0.127757081	XX	NA	0.98502	NA	2.2.2.1.1.1.2	EuropeWCAsia_25000BP_300BP	2.2_EuropeAtlantic_7000BP_5000BP	5050
M1489	M1489	Melton Quarry, North Ferriby, East Riding of Yorkshire	UK	WesternEurope	Britain_IronAge	Ancient	0	6	grey	53.73	-0.53	sg.impute	Martiniano_NatureCommunications_2016	NA	1910	2160	2035	context	0.523964647	XX	U2e1e	0.99366	NA	1.2.1.1.2.2.2	Eurasia_5000BP_200BP	1.2_EuropeNW_4000BP_500BP	2035
12880A	12880A	Hinxton	UK	WesternEurope	Britain_IronAge	Ancient	0	6	grey	52.08	0.18	sg.impute	Schiffels_NatureCommunications_2016	2039	2110	1924	2017	direct	1.066107482	XY	K1a1b1b	0.9962	NA	1.2.1.1.1.1.1.3	Eurasia_5000BP_200BP	1.2_EuropeNW_4000BP_500BP	2017
12884A	12884A	Hinxton	UK	WesternEurope	Britain_IronAge	Ancient	0	6	grey	52.08	0.18	sg.impute	Schiffels_NatureCommunications_2016	2029	2120	1870	1995	direct	9.042927745	XY	H1ag1	0.9987	NA	1.2.1.1.3.3	Eurasia_5000BP_200BP	1.2_EuropeNW_4000BP_500BP	1995
15579A	15579A	Linton	UK	WesternEurope	Britain_IronAge	Ancient	0	6	grey	52.1	0.28	sg.impute	Schiffels_NatureCommunications_2016	2155	1590	1900	1745	direct	0.93202287	XX	H1e	0.99474	NA	1.2.1.1.3.5	Eurasia_5000BP_200BP	1.2_EuropeNW_4000BP_500BP	1745
3DT16	3DT16	Driffield Terrace, York	UK	WesternEurope	Britain_Roman	Ancient	0	6	grey	53.96	-1.08	sg.impute	Martiniano_NatureCommunications_2016	NA	1900	1600	1750	context	0.64365444	XY	H6a1a	0.99433	NA	1.2.1.1.2.1.3	Eurasia_5000BP_200BP	1.2_EuropeNW_4000BP_500BP	1750
6DT18	6DT18	Driffield Terrace, York	UK	WesternEurope	Britain_Roman	Ancient	0	6	grey	53.96	-1.08	sg.impute	Martiniano_NatureCommunications_2016	NA	1900	1600	1750	context	1.036957673	XY	H1bs	0.99621	NA	1.2.1.1.3.6	Eurasia_5000BP_200BP	1.2_EuropeNW_4000BP_500BP	1750
6DT21	6DT21	Driffield Terrace, York	UK	WesternEurope	Britain_Roman	Ancient	0	6	grey	53.96	-1.08	sg.impute	Martiniano_NatureCommunications_2016	NA	1900	1600	1750	context	1.120537181	XY	J1c3e2	0.99594	NA	1.2.1.1.1.2.1	Eurasia_5000BP_200BP	1.2_EuropeNW_4000BP_500BP	1750
6DT22	6DT22	Driffield Terrace, York	UK	WesternEurope	Britain_Roman	Ancient	0	6	grey	53.96	-1.08	sg.impute	Martiniano_NatureCommunications_2016	NA	1900	1600	1750	context	1.079915372	XY	H	0.99583	NA	1.2.1.1.3.1	Eurasia_5000BP_200BP	1.2_EuropeNW_4000BP_500BP	1750
6DT23	6DT23	Driffield Terrace, York	UK	WesternEurope	Britain_Roman	Ancient	0	6	grey	53.96	-1.08	sg.impute	Martiniano_NatureCommunications_2016	NA	1900	1600	1750	context	0.626144068	XY	H6a1b2	0.99456	NA	1.2.1.1.3.7	Eurasia_5000BP_200BP	1.2_EuropeNW_4000BP_500BP	1750
6DT3	6DT3	Driffield Terrace, York	UK	WesternEurope	Britain_Roman	Ancient	0	6	grey	53.96	-1.08	sg.impute	Martiniano_NatureCommunications_2016	NA	1900	1600	1750	context	1.614569978	XY	J1b1a1	0.99639	NA	1.2.1.1.2.1.2	Eurasia_5000BP_200BP	1.2_EuropeNW_4000BP_500BP	1750
15569A	15569A	Oakington	UK	WesternEurope	Britain_Medieval_Saxon	Ancient	0	6	grey	52.26	0.07	sg.impute	Schiffels_NatureCommunications_2016	1620	1565	1415	1490	direct	1.886191939	XX	H1g1	0.99625	NA	1.1.1.2.2.1	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	1490
15570A	15570A	Oakington	UK	WesternEurope	Britain_Medieval_Saxon	Ancient	0	6	grey	52.26	0.07	sg.impute	Schiffels_NatureCommunications_2016	1600	1555	1410	1482.5	direct	6.144143007	XX	T2a1a	0.99804	NA	1.1.1.3.1.2.2.2	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	1482.5
15577A	15577A	Oakington	UK	WesternEurope	Britain_Medieval_Saxon	Ancient	0	6	grey	52.26	0.07	sg.impute	Schiffels_NatureCommunications_2016	1590	1550	1405	1477.5	direct	4.980036818	XX	H1at1	0.99768	NA	1.2.1.1.3.4	Eurasia_5000BP_200BP	1.2_EuropeNW_4000BP_500BP	1477.5
15558A	15558A	Oakington	UK	WesternEurope	Britain_Medieval_Saxon	Ancient	0	6	grey	52.26	0.07	sg.impute	Schiffels_NatureCommunications_2016	1560	1530	1380	1455	direct	2.58938836	XX	U5a2a1	0.99673	NA	1.1.1.2.3.1	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	1455
12883A	12883A	Hinxton	UK	WesternEurope	Britain_Medieval_Saxon	Ancient	0	6	grey	52.08	0.18	sg.impute	Schiffels_NatureCommunications_2016	1320	1319	1174	1246.5	direct	2.90315206	XX	K1a4a1a2b	0.99725	NA	1.1.1.4.1.1	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	1246.5
12881A	12881A	Hinxton	UK	WesternEurope	Britain_Medieval_Saxon	Ancient	0	6	grey	52.08	0.18	sg.impute	Schiffels_NatureCommunications_2016	1288	1284	1180	1232	direct	3.15121468	XX	H2a2b1	0.99745	NA	1.1.1.3.1.2.2.1	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	1232
12885A	12885A	Hinxton	UK	WesternEurope	Britain_Medieval_Saxon	Ancient	0	6	grey	52.08	0.18	sg.impute	Schiffels_NatureCommunications_2016	1230	1260	1069	1164.5	direct	0.700092985	XX	H2a2a1	0.99536	NA	1.1.1.3.1.2.1.1	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	1164.5
NO3423	NO3423	North Yorkshire, Stockton-on-Tees, Norton, Norton Bishops Mill	UK	WesternEurope	Britain_Medieval_Saxon	Ancient	0	6	grey	53.63	-1.18	sg.impute	Martiniano_NatureCommunications_2016	NA	1300	1040	1170	context	1.008521749	XY	H1a	0.9952	NA	1.1.1.2.2.4	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	1170
VK143	VK143	Oxford	UK	WesternEurope	Britain_VikingAge	Ancient	0	6	grey	51.76	-1.26	sg.impute	Margyaran_2020_Nature	NA	1070	950	1010	context	1.086768738	XY	U5b1b1+@16192	0.99369	NA	1.1.1.5.2.1	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	1010
VK144	VK144	Oxford	UK	WesternEurope	Britain_VikingAge	Ancient	0	6	grey	51.76	-1.26	sg.impute	Margyaran_2020_Nature	NA	1070	950	1010	context	0.165940595	XY	V1a1	0.9869	NA	1.1.6	Eurasia_5000BP_200BP	1.1_DenmarkUK_1000BP	1010
VK145	VK145	Oxford	UK	WesternEurope	Britain_VikingAge	Ancient	0	6	grey	51.76	-1.26	sg.impute	Margyaran_2020_Nature	NA	1070	950	1010	context	1.15793203	XY	H17	0.99419	NA	1.1.2.2.2.1.4	Eurasia_5000BP_200BP	1.1_Europe_1400BP_800BP	1010
VK146	VK146	Oxford	UK	WesternEurope	Britain_VikingAge	Ancient	0	6	grey	51.76	-1.26	sg.impute	Margyaran_2020_Nature	NA	1070	950	1010	context	1.234583764	XY	J1c3e1	0.99431	NA	1.2.1.1.2.2.4	Eurasia_5000BP_200BP	1.2_EuropeNW_4000BP_500BP	1010
VK147	VK147	Oxford	UK	WesternEurope	Britain_VikingAge	Ancient	0	6	grey	51.76	-1.26	sg.impute	Margyaran_2020_Nature	NA	1070	950	1010	context	0.860296446	XY	T1a1q	0.99415	NA	1.1.1.5.2.2	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	1010
VK150	VK150	Oxford	UK	WesternEurope	Britain_VikingAge	Ancient	0	6	grey	51.76	-1.26	sg.impute	Margyaran_2020_Nature	NA	1070	950	1010	context	1.076676514	XY	H1+16239	0.9943	NA	1.1.1.3.1.2.1.2	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	1010
VK151	VK151	Oxford	UK	WesternEurope	Britain_VikingAge	Ancient	0	6	grey	51.76	-1.26	sg.impute	Margyaran_2020_Nature	NA	1070	950	1010	context	1.192236973	XY	T2b4+152	0.99435	NA	1.1.1.2.3.3	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	1010
VK165	VK165	Oxford	UK	WesternEurope	Britain_VikingAge	Ancient	0	6	grey	51.76	-1.26	sg.impute	Margyaran_2020_Nature	NA	1070	950	1010	context	1.153750989	XY	U4b1b1	0.99401	NA	1.1.2.2.1.1.3	Eurasia_5000BP_200BP	1.1_Europe_1400BP_800BP	1010
VK166	VK166	Oxford	UK	WesternEurope	Britain_VikingAge	Ancient	0	6	grey	51.76	-1.26	sg.impute	Margyaran_2020_Nature	NA	1070	950	1010	context	4.703496813	XY	H3ag	0.99711	NA	1.1.1.5.2.3	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	1010
VK168	VK168	Oxford	UK	WesternEurope	Britain_VikingAge	Ancient	0	6	grey	51.76	-1.26	sg.impute	Margyaran_2020_Nature	NA	1070	950	1010	context	1.241685927	XY	H4a1a4b	0.99349	NA	1.1.2.2.1.1.1	Eurasia_5000BP_200BP	1.1_Europe_1400BP_800BP	1010
VK172	VK172	Oxford	UK	WesternEurope	Britain_VikingAge	Ancient	0	6	grey	51.76	-1.26	sg.impute	Margyaran_2020_Nature	NA	1070	950	1010	context	1.240362765	XY	I1a1e	0.99444	NA	1.1.3.1.1.2.2	Eurasia_5000BP_200BP	1.1_EuropeAtlantic_1800BP_600BP	1010
VK173	VK173	Oxford	UK	WesternEurope	Britain_VikingAge	Ancient	0	6	grey	51.76	-1.26	sg.impute	Margyaran_2020_Nature	NA	1070	950	1010	context	1.28543713	XY	U5a1b+16362	0.99349	NA	1.1.1.3.1.2.1.3	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	1010
VK174	VK174	Oxford	UK	WesternEurope	Britain_VikingAge	Ancient	0	6	grey	51.76	-1.26	sg.impute	Margyaran_2020_Nature	NA	1070	950	1010	context	0.980669891	XY	H1+16239	0.99403	NA	1.1.2.2.2.1.6	Eurasia_5000BP_200BP	1.1_Europe_1400BP_800BP	1010
VK175	VK175	Oxford	UK	WesternEurope	Britain_VikingAge	Ancient	0	6	grey	51.76	-1.26	sg.impute	Margyaran_2020_Nature	NA	1070	950	1010	context	0.946389495	XY	H1a1	0.99278	NA	1.1.2.2.2.1.7	Eurasia_5000BP_200BP	1.1_Europe_1400BP_800BP	1010
VK176	VK176	Oxford	UK	WesternEurope	Britain_VikingAge	Ancient	0	6	grey	51.76	-1.26	sg.impute	Margyaran_2020_Nature	NA	1070	950	1010	context	2.521164076	XY	H10	0.99461	NA	1.1.2.2.2.1.8	Eurasia_5000BP_200BP	1.1_Europe_1400BP_800BP	1010
VK177	VK177	Oxford	UK	WesternEurope	Britain_VikingAge	Ancient	0	6	grey	51.76	-1.26	sg.impute	Margyaran_2020_Nature	NA	1070	950	1010	context	1.106686465	XY	H82	0.99355	NA	1.1.1.1.1.1.3	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	1010
VK178	VK178	Oxford	UK	WesternEurope	Britain_VikingAge	Ancient	0	6	grey	51.76	-1.26	sg.impute	Margyaran_2020_Nature	NA	1070	950	1010	context	0.931461149	XY	K2a5	0.99356	NA	1.1.1.4.1.1	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	1010
VK170	VK170	Balladoole	UK	WesternEurope	Britain_VikingAge	Ancient	0	6	grey	54.08	-4.68	sg.impute	Margyaran_2020_Nature	NA	1050	850	950	context	1.273209009	XY	HV9b	0.99533	NA	1.1.3.1.1.1.1.2	Eurasia_5000BP_200BP	1.1_EuropeAtlantic_1800BP_600BP	950
VK256	VK256	Dorset	UK	WesternEurope	Britain_VikingAge	Ancient	0	6	grey	50.67	-2.47	sg.impute	Margyaran_2020_Nature	NA	980	925	953	direct	1.421026766	XY	H1c7	0.99405	NA	1.1.1.1.1.1.4	Eurasia_5000BP_200BP	1.1_Europe_2000BP_300BP	953
